date,txVolume(USD),txCount,paymentCount,activeAddresses,medianTxValue(USD),fees,medianFee,marketcap(USD),price(USD),exchangeVolume(USD)
2017-08-16,45459699.791,785197,39380,4613,1.61238e-07,3279.987374,7.5e-05,6182484377.4,0.161238,107920000.0
2017-08-17,28304830.8628,632012,42181,4506,1.60787e-07,2228.879001,1.5e-05,6165191304.96,0.160787,56084300.0
2017-08-18,36359950.5305,465657,40391,4582,1.57117e-07,1607.199577,1.5e-05,6024469405.23,0.157117,146539008.0
2017-08-19,31474372.355,300588,35192,3656,1.59553e-07,703.469296,1.2e-05,6117875004.11,0.159553,87062096.0
2017-08-20,21614605.5555,259403,36105,3631,1.54569e-07,675.610237,1.2e-05,5926769295.72,0.154569,68542800.0
2017-08-21,63682311.3581,523950,45010,5201,1.5841e-07,1729.097485,1.5e-05,6074047993.1,0.15841,447088992.0
2017-08-22,120834746.621,774172,40335,8314,97.4855,3108.247132,1.5e-05,7475937195.92,0.194971,1450040064.0
2017-08-23,367921174.243,699027,41332,11718,216.8883,3018.395614,1.5e-05,9240367423.41,0.240987,1770400000.0
2017-08-24,1368647887.19,584083,43548,8231,88.32985,1893.394681,1.5e-05,9676873719.83,0.252371,1342360064.0
2017-08-25,104577142.081,554437,51650,6342,7.1676,1469.853672,1.5e-05,8328282457.3,0.2172,504484000.0
2017-08-26,55044036.9403,342542,40209,4876,109.128,895.567126,1.5e-05,8368773554.05,0.218256,184120992.0
2017-08-27,71691980.8765,352608,30597,4870,212.617,1022.610588,1.5e-05,8152552629.6,0.212617,193971008.0
2017-08-28,101483230.095,447488,28561,6232,244.11,1625.926151,1.5e-05,7800096034.62,0.203425,542467968.0
2017-08-29,70297283.3126,452536,27072,6405,291.2338,1268.016922,1.2e-05,8590017521.36,0.224026,269769984.0
2017-08-30,39177252.3827,433096,26242,6282,153.2097,1237.578899,1.2e-05,8392355016.41,0.218871,181186000.0
2017-08-31,66149578.514,332246,26967,6506,204.8022,1072.927415,1.2e-05,8725447971.61,0.227558,432574016.0
2017-09-01,92735552.1155,399827,28086,6795,281.3833,1289.128185,1.2e-05,9808469784.94,0.255803,283576000.0
2017-09-02,93313690.0824,363898,25244,5319,274.2828,1076.370677,1.5e-05,9560960286.09,0.249348,329928000.0
2017-09-03,37767252.9605,312988,23807,4295,159.0603,851.559146,1.5e-05,8712832847.14,0.227229,186526000.0
2017-09-04,70668607.3185,441079,28043,6361,228.781,1543.394017,1.5e-05,8772342489.75,0.228781,239612992.0
2017-09-05,54963285.9243,537649,26666,6182,246.132,1555.993338,3e-05,7864705408.66,0.20511,242636000.0
2017-09-06,52435236.003,496143,25926,5827,236.4461,1298.302513,1.5e-05,8242047156.45,0.214951,163296992.0
2017-09-07,34973444.3158,671173,25080,5125,203.7438,2279.20737,6.5e-05,8680355613.45,0.226382,103080000.0
2017-09-08,61144399.402,549617,25902,5213,201.2535,2686.875672,0.0001,8574258202.24,0.223615,151328992.0
2017-09-09,25767746.6587,429367,23254,4630,211.293,2991.223443,0.0054,8101785382.76,0.211293,51185500.0
2017-09-10,40196590.5811,307462,13567,4083,251.5272,3280.078599,0.006624,8037099321.55,0.209606,117091000.0
2017-09-11,52178176.636,235354,23087,4679,255.0156,516296.757765,0.00014,8148564869.85,0.212513,138339008.0
2017-09-12,28959688.042,266126,22929,4855,279.318,8151.007767,0.000135,8238557867.35,0.21486,94519504.0
2017-09-13,31602688.293,259718,23358,4931,209.63,22390.961114,0.0005,8038019574.37,0.20963,105471000.0
2017-09-14,34729672.8259,290644,24143,5588,220.4697,26700.849859,0.0001,7685141196.59,0.200427,152532992.0
2017-09-15,59940940.2969,305710,28079,7861,165.035,22041.137323,0.0001,6328075944.96,0.165035,289414016.0
2017-09-16,23152988.7231,187965,22400,4167,145.54,46074.21107,0.0001,6975703434.47,0.181925,84495200.0
2017-09-17,20068814.056,135475,20719,3441,178.377,124022.584223,0.0001,6839659483.53,0.178377,49161100.0
2017-09-18,29160690.7714,174810,22251,4387,213.9708,131864.267051,0.0001,6837052101.89,0.178309,88397904.0
2017-09-19,47639018.7617,181278,18763,4444,208.8009,72547.52843,0.0001,7278389722.4,0.189819,54046100.0
2017-09-20,18158251.8465,168980,16404,4341,202.081,56959.95859,8.1e-05,7044147191.95,0.18371,34521600.0
2017-09-21,31079540.7666,340128,17510,4247,199.0791,45880.437532,6.7e-05,6939506848.07,0.180981,43583200.0
2017-09-22,38110992.4859,621479,17671,3824,171.567,1925.701659,6.6e-05,6578537920.22,0.171567,37244700.0
2017-09-23,14570115.7482,357332,16459,3000,190.7081,1072.429301,6.6e-05,6647710211.26,0.173371,32476700.0
2017-09-24,33540570.5353,368338,15510,2602,195.9925,1000.466571,6.7e-05,6831914027.42,0.178175,20566500.0
2017-09-25,570626278.51,472496,15988,3928,157.9671,1396.399184,4.5e-05,6730072783.64,0.175519,35622600.0
2017-09-26,25678151.6167,817180,17723,4183,181.05816,2992.294601,5.4e-05,6977352219.35,0.181968,70000704.0
2017-09-27,42899847.6153,864838,21336,6244,185.297,3130.934036,5.5e-05,7104998869.42,0.185297,249934000.0
2017-09-28,44017244.4883,947667,20047,5055,222.7852,3248.413515,6.1e-05,7765854983.88,0.202532,117962000.0
2017-09-29,45347185.2821,914020,17775,4064,98.0525,2286.624642,6.8e-05,7519419112.87,0.196105,72291200.0
2017-09-30,28108921.0656,742786,17680,3600,135.6768,2167.942483,8.9e-05,7431956808.83,0.193824,54729300.0
2017-10-01,20936523.6471,613369,16735,3145,158.0976,1879.057518,8.2e-05,7577586720.81,0.197622,51345500.0
2017-10-02,85160570.0505,503626,17874,4046,185.4693,1857.58199,3.2e-05,7901783903.24,0.206077,77412304.0
2017-10-03,24967537.5227,505256,16993,3888,203.209,1716.250351,4.7e-05,7791813765.23,0.203209,48703100.0
2017-10-04,40963093.1884,634523,18295,4191,182.8962,2696.628053,5.1e-05,7792158860.18,0.203218,123573000.0
2017-10-05,103164221.251,937707,21375,5887,194.0247,4249.755439,6e-05,8266280464.9,0.215583,404299008.0
2017-10-06,376260797.185,915283,18171,5399,237.726,2854.800655,6.8e-05,9175544297.39,0.237726,167492000.0
2017-10-07,20079367.1258,848881,15841,3721,257.3593,2496.838901,6.4e-05,9030303250.8,0.233963,77950200.0
2017-10-08,83708560.0325,927163,19902,5657,285.9744,3803.287713,6.3e-05,9198162223.44,0.238312,529838016.0
2017-10-09,184492522.951,964062,22402,7221,264.723999016,3053.535559,6.5e-05,10759262248.9,0.278758,610110016.0
2017-10-10,74480267.2389,1057059,19778,5825,278.1075,4391.002453,6.3e-05,9759159136.96,0.252825,384048992.0
2017-10-11,42101993.6554,919624,18101,5296,208.5264,2853.92176,6.2e-05,10061516473.1,0.260658,161206000.0
2017-10-12,72598229.1731,1010728,18805,5458,185.5322,3561.225376,6.6e-05,10230895254.5,0.265046,245004000.0
2017-10-13,104793756.637,942392,23298,8259,223.4565,3777.54677,6.4e-05,9566803141.01,0.248285,398688992.0
2017-10-14,52700542.0706,682794,18226,4957,261.15,1544.364244,5.5e-05,10062511389.1,0.26115,211160000.0
2017-10-15,58766697.2105,225706,22336,5364,257.537,2179.097464,1.2e-05,9923296939.11,0.257537,280211008.0
2017-10-16,137290123.848,969847,29185,9437,263.386,6055.058065,5.7e-05,10148667910.4,0.263386,963158016.0
2017-10-17,153568129.662,1028649,24720,8037,204.8784,3969.387215,6.4e-05,9867850054.41,0.256098,411264992.0
2017-10-18,64747167.1975,1145351,22646,7268,231.216,4183.567646,6.6e-05,8909108303.14,0.231216,354224992.0
2017-10-19,59942489.1785,1120963,21441,6528,261.8748,3689.253359,6.7e-05,8408699207.34,0.218229,304542016.0
2017-10-20,69397004.7354,1050282,20814,5532,173.9729812,4017.443815,7.3e-05,8287594580.08,0.215086,182704000.0
2017-10-21,41173873.9353,1058921,17405,5040,168.1512,3465.582602,8.8e-05,8098905634.31,0.210189,116807000.0
2017-10-22,32559176.6593,1012546,18043,4562,168.7664,2534.117995,6.6e-05,8128536387.41,0.210958,75849504.0
2017-10-23,48909234.8162,984859,19421,5617,203.504,2134.613376,6.5e-05,7841322296.96,0.203504,99914800.0
2017-10-24,67915930.2988,1052757,21319,6007,215.1237,3411.173049,6e-05,7535497472.36,0.195567,220080992.0
2017-10-25,32531723.0407,1117804,18182,4928,186.4017,3127.634277,6.4e-05,7980382621.16,0.207113,75017504.0
2017-10-26,27481032.8526,1017723,17344,4584,214.532139425,2537.852125,6.2e-05,7877541943.76,0.204444,38193100.0
2017-10-27,25133671.1953,1001106,16783,4206,224.0348,2343.0678,7e-05,7847641468.87,0.203668,29623000.0
2017-10-28,13598142.8735,995942,16352,3684,141.8144,2332.493227,7.3e-05,7806181532.96,0.202592,26864900.0
2017-10-29,22995794.4327,980722,18001,3983,140.9506,2361.488396,6.6e-05,7758633613.96,0.201358,62511100.0
2017-10-30,18083470.874,960500,17721,4743,182.7684,2064.89664,6.5e-05,7824830797.71,0.203076,34835100.0
2017-10-31,39345098.8457,980393,18396,5164,202.405,2209.702592,5.6e-05,7798976135.39,0.202405,43875700.0
2017-11-01,56628791.4286,979685,18684,4780,140.1729,2765.432718,4.8e-05,7715825074.83,0.200247,67921000.0
2017-11-02,42780744.6058,1077448,21030,5589,175.1364,3819.667511,4.9e-05,7498083348.04,0.194596,197770000.0
2017-11-03,72518735.7688,989196,22368,6077,185.5845,3772.050118,4.3e-05,7945395982.96,0.206205,373401984.0
2017-11-04,23549957.6938,791354,18280,4563,208.083,1118.503898,4.6e-05,8017758213.14,0.208083,74013200.0
2017-11-05,23602980.3041,784065,17602,4164,223.6014,922.878383,4.9e-05,7832460042.95,0.203274,46959000.0
2017-11-06,32104270.9267,909047,19099,5063,201.967,2707.146285,4.9e-05,7782099321.91,0.201967,102233000.0
2017-11-07,39884314.0163,965914,18915,5270,205.103,2954.629182,5.4e-05,7902934227.13,0.205103,114073000.0
2017-11-08,46387949.8972,899970,21174,6238,231.724592625,3043.948679,4.8e-05,8117631962.8,0.210675,156959008.0
2017-11-09,53912508.4405,995584,20553,6164,152.5377,3822.084927,5.2e-05,8396446177.96,0.217911,147916992.0
2017-11-10,48576966.453,1000365,20273,5447,196.4304,3147.099149,4.7e-05,8409739558.72,0.218256,141032992.0
2017-11-11,43737202.0203,824323,19687,4896,226.5428,1984.209629,3.5e-05,7935493377.56,0.205948,134503008.0
2017-11-12,151319891.407,1004696,23231,5916,231.2354,3264.894997,3.4e-05,8099868922.6,0.210214,251175008.0
2017-11-13,80282102.8049,1066629,20843,5575,197.472,3572.572032,4.6e-05,7626935465.65,0.197472,132567000.0
2017-11-14,35076517.0456,1014469,19507,5312,203.679,2874.749877,4.9e-05,7866667622.45,0.203679,127361000.0
2017-11-15,39680571.8475,923791,21017,6028,207.892315,2928.136366,5.1e-05,8069751282.2,0.208937,100294000.0
2017-11-16,135318915.355,892903,29874,9725,191.3895,4073.466221,4.8e-05,8213351196.16,0.212655,1022579968.0
2017-11-17,129224738.59,914144,23694,8342,202.2912,2744.923328,4.6e-05,8681190291.97,0.224768,397071008.0
2017-11-18,58484131.0257,938782,19622,5633,158.5829,3027.102599,5.7e-05,8749900417.69,0.226547,144298000.0
2017-11-19,37323207.7749,806113,20202,5762,205.326,2501.407077,6e-05,8811426685.29,0.22814,193808000.0
2017-11-20,69630888.5619,832610,24025,8208,219.7692,2567.871067,4.4e-05,8934865450.26,0.231336,214663008.0
2017-11-21,68540952.0612,930626,23637,7597,190.3824,3186.513207,5.4e-05,9191393455.03,0.237978,217851008.0
2017-11-22,89483233.0325,873992,24401,8300,186.1136,3840.191075,6.3e-05,8985301818.64,0.232642,167078000.0
2017-11-23,77539966.1387,723841,25098,7699,262.8901,2724.263839,5e-05,9230518422.03,0.238991,240684992.0
2017-11-24,92284551.3527,813218,26788,7096,218.5659,3875.202994,4.8e-05,9379602702.09,0.242851,211486000.0
2017-11-25,37988725.2019,844794,23877,7134,170.9246,2966.6918,4.8e-05,9430855251.56,0.244178,212592992.0
2017-11-26,52986615.4062,755769,24769,7631,227.6226,2071.906364,4.7e-05,9768264647.2,0.252914,133297000.0
2017-11-27,90593067.9914,827766,27720,9871,248.305,3181.75599,4.4e-05,9590251837.55,0.248305,196735008.0
2017-11-28,125548671.362,1031982,35197,13267,254.037,6491.164894,5.3e-05,9811638130.44,0.254037,720742976.0
2017-11-29,277047853.542,1110981,37889,15887,208.5069,7377.395875,5.5e-05,11504478541.2,0.297867,541177984.0
2017-11-30,174320386.731,1074239,28598,12129,197.1464,5212.549195,5.2e-05,9517949824.02,0.246433,270907008.0
2017-12-01,108101376.241,1019007,28029,11419,200.2816,4406.994824,4.7e-05,9669312852.92,0.250352,182992000.0
2017-12-02,47069028.9401,973717,24537,9070,230.0904,3707.192216,5.2e-05,9874168557.75,0.255656,118250000.0
2017-12-03,46639283.7226,810688,24695,8526,178.871,2417.681238,4.4e-05,9869302075.86,0.25553,134710000.0
2017-12-04,65647497.4485,929083,26216,9651,202.3352,3040.015533,4.3e-05,9789693564.71,0.252919,104650000.0
2017-12-05,112490109.603,991573,29965,10340,202.8784,4793.925663,5.3e-05,9824169696.14,0.253598,174591008.0
2017-12-06,175788923.043,1154145,36219,13635,220.8744,8222.137091,5.7e-05,9507206011.56,0.245416,274526016.0
2017-12-07,1789273374.65,1098056,32358,13034,232.623,5780.218167,4.5e-05,9011616129.07,0.232623,275204992.0
2017-12-08,12198428260.2,1063857,35158,14021,156.5452,5823.20957,3.5e-05,8663467397.4,0.223636,660172032.0
2017-12-09,103939489.336,904034,29702,11246,252.161368334,2952.890775,2.9e-05,9768540242.68,0.252162,205288992.0
2017-12-10,97651160.1437,871497,21276,9395,171.964593394,2473.229192,3e-05,9512319538.92,0.245548,198174000.0
2017-12-11,92832544.1662,893325,24347,12430,180.693545783,3122.593659,3e-05,9164674453.33,0.236574,176100992.0
2017-12-12,233049226.217,1033873,34990,19288,216.9040413,6745.012148,4.1e-05,9772259200.62,0.252258,1555040000.0
2017-12-13,500271423.062,998053,48312,29360,225.670589985,8368.264899,4.1e-05,14437653153.8,0.372689,2738759936.0
2017-12-14,767673110.363,1010951,83758,48247,197.667319856,11313.094893,4.5e-05,18232501044.0,0.470648,6358700032.0
2017-12-15,1968832639.08,1035919,82657,51439,275.879653938,9659.705661,5.6e-05,33383845463.9,0.86176,3194210048.0
2017-12-16,381235541.47,961634,52537,31304,234.18772014,4912.412294,3.2e-05,29267152757.9,0.755493,1334770048.0
2017-12-17,263461712.29,915492,52218,30841,286.73813247,4320.78128,1.5e-05,29214157608.1,0.754125,805200000.0
2017-12-18,600468606.79,938063,56891,32608,311.591744693,5967.490589,1.5e-05,28203492057.9,0.728036,1342720000.0
2017-12-19,448648713.033,1012895,61541,35596,287.82070944,6765.648082,1.5e-05,30117631943.7,0.777447,1449670016.0
2017-12-20,475772389.423,1059489,58156,32305,358.431606579,7153.938681,1.5e-05,30494331388.3,0.787171,1007420032.0
2017-12-21,671015284.314,1150620,78147,44408,345.122020538,8618.845835,3.1e-05,30391912117.7,0.782515,3626109952.0
2017-12-22,872051807.266,1161059,77987,45469,416.18491434,7774.759477,1.5e-05,45256414685.4,1.17,4644700160.0
2017-12-23,7.02376178229e+11,959432,58024,35604,286.286660595,4198.588793,1.5e-05,45492927360.0,1.17,1497590016.0
2017-12-24,261698682.37,1043050,42168,25018,354.0,3657.541848,1.5e-05,45885809336.9,1.18,754958976.0
2017-12-25,256163864.935,733815,37359,20108,450.98688705,3101.458191,1.5e-05,40760359729.7,1.05,686014016.0
2017-12-26,297456072.71,792457,37608,20603,489.40888696,3640.637482,1.5e-05,43369247439.1,1.12,938846976.0
2017-12-27,592202866.489,958453,63774,36638,388.161,6302.809985,1.5e-05,45700436356.4,1.18,2854259968.0
2017-12-28,550775404.275,1091555,67160,39180,378.08,7522.582213,1.5e-05,53880548206.2,1.39,2843300096.0
2017-12-29,1657230785.13,1244494,108734,65405,313.57677888,11369.784625,1.5e-05,55900480840.0,1.44,7545739776.0
2017-12-30,1426566174.25,1327556,114645,69913,415.0542,10029.166804,1.5e-05,85187451258.1,2.2,8108389888.0
2017-12-31,738672835.442,937458,64844,40708,396.2038626,4980.244544,1.5e-05,81372365377.4,2.1,4642079744.0
2018-01-01,541495410.091,963482,50779,31811,314.7925659,4018.302638,1.5e-05,89138431907.6,2.3,1894230016.0
2018-01-02,4813640317.78,1087493,71075,42711,355.5,5517.473083,1.5e-05,91845092076.2,2.37,3171010048.0
2018-01-03,990002544.857,1207446,98324,60110,334.87222935,7507.11617,1.5e-05,95156421368.4,2.46,6635879936.0
2018-01-04,1927069461.21,1276944,121276,69560,491.99904,9335.094832,1.5e-05,1.20738844777e+11,3.12,8103660032.0
2018-01-05,1648608898.61,1309770,125177,62172,660.0,11760.952884,1.5e-05,1.27785108309e+11,3.3,6288500224.0
2018-01-06,2659764503.38,1136440,92750,51600,341.26,8645.955271,1.5e-05,1.17142527827e+11,3.02,2777560064.0
2018-01-07,604829794.95,866281,78515,44013,437.7912,8527.676625,1.5e-05,1.19626397913e+11,3.09,2395150080.0
2018-01-08,4865168467.62,1115890,84686,47843,536.592,10391.88323,1.5e-05,1.29962990196e+11,3.36,3315259904.0
2018-01-09,1072736061.31,1259100,95356,47825,488.0,14408.630204,2.5e-05,94603633357.7,2.44,3694700032.0
2018-01-10,962525054.904,1218539,86853,47646,468.5574,12412.413483,1.5e-05,82720450695.2,2.13,4833639936.0
2018-01-11,1338076130.87,1245497,71568,39257,499.93812,12737.972109,2e-05,76734970869.8,1.98,6296119808.0
2018-01-12,918760873.713,1193116,55717,30346,387.9806,9397.393764,2.2e-05,75272930787.3,1.94,3330810112.0
2018-01-13,754580470.964,1010903,52404,24926,480.883917025,7944.378524,1.5e-05,79468317306.0,2.05,2130169984.0
2018-01-14,663133024.913,992086,41801,21382,427.26232,5688.776451,1.5e-05,78303133613.0,2.02,1978200064.0
2018-01-15,2299059932.36,1022967,53869,25164,450.12,6512.528946,1.5e-05,71914556096.6,1.86,1838460032.0
2018-01-16,1126718198.43,1616613,70937,35122,727.34294808,10849.38462,2.2e-05,65039842856.1,1.68,5687960064.0
2018-01-17,860723577.108,1549220,66633,34189,482.01938,10001.105759,1.5e-05,45584473547.8,1.18,7251210240.0
2018-01-18,425170368.289,1355660,58456,30506,368.68950732,7976.480262,1.5e-05,50639802640.0,1.31,9110439936.0
2018-01-19,1060059224.05,942689,39989,21905,394.9684,4495.537584,1.5e-05,61288797953.5,1.58,3697430016.0
2018-01-20,358038355.447,717891,40426,18719,494.10880584,5630.582198,1.2e-05,60380279476.9,1.56,2346449920.0
2018-01-21,393191121.413,870496,34088,16319,496.7836,5013.144332,1.5e-05,61209619782.0,1.58,2840750080.0
2018-01-22,465586226.675,1086216,40442,19083,481.68956445,6027.345605,1.5e-05,53742485248.6,1.39,2642510080.0
2018-01-23,346208854.182,1208934,39433,16103,481.5487962,10284.408331,2.2e-05,52183490048.7,1.35,2977080064.0
2018-01-24,1.35301260981e+11,862453,42078,14612,493.483161375,13588.106291,1.5e-05,52188248050.8,1.35,1853440000.0
2018-01-25,312519466.705,823265,37857,12667,516.8,11151.291972,1.5e-05,52774919774.5,1.36,986067968.0
2018-01-26,500886159.118,1074156,36261,14931,654.29926135,8760.787432,1.5e-05,50634717413.7,1.31,2037570048.0
2018-01-27,245725335.028,675312,26703,12348,372.0756,4671.706616,1.2e-05,47227276392.0,1.22,689100992.0
2018-01-28,235551690.255,765555,28291,12477,376.17826236,4852.922939,1.2e-05,47248250870.8,1.22,1327360000.0
2018-01-29,325057535.336,850955,30034,13162,419.972,5493.006763,1.2e-05,54397915205.5,1.4,1073680000.0
2018-01-30,407211859.161,963840,33106,13698,503.28742933,5885.082942,1.3e-05,51457978178.8,1.33,1134640000.0
2018-01-31,288369561.296,921453,30543,13958,377.59841231,5140.375086,1.2e-05,43865423447.9,1.13,1264029952.0
2018-02-01,1434589538.88,1104170,34994,15639,506.23774426,6546.199877,1.5e-05,45250690372.6,1.16,1410419968.0
2018-02-02,675030564.585,1347173,44598,19259,567.891856673,8924.661321,2.2e-05,37473891121.0,0.960642,3529760000.0
2018-02-03,193838681.87,1167494,27038,13252,338.100518341,5142.325256,2e-05,34795908454.2,0.891992,1988960000.0
2018-02-04,176830335.628,1034995,22840,10774,414.96123031,4125.208625,1.3e-05,35631719912.6,0.913418,1190960000.0
2018-02-05,253227815.292,1156718,31202,14609,487.453181368,5403.524154,1.2e-05,32219388757.5,0.825943,1286179968.0
2018-02-06,291911279.724,1371583,37247,15802,387.81655,7060.20947,2.4e-05,27506217280.8,0.705121,2361139968.0
2018-02-07,168294633.216,1209955,27775,13234,301.9684536,5936.715465,2.4e-05,30215602366.9,0.774576,1133369984.0
2018-02-08,149296759.607,1076089,16700,8622,364.0061358,4770.372281,2.9e-05,28447548668.0,0.729252,947315008.0
2018-02-09,232009325.097,1093368,30748,10971,302.8972572,6156.412897,2.8e-05,31095806313.2,0.79714,1690339968.0
2018-02-10,276050804.426,1150491,36859,14712,473.6255,6915.656564,2.4e-05,36977073967.4,0.947251,4682010112.0
2018-02-11,242403739.669,849630,21803,9271,424.112904,3643.170465,1.2e-05,41913498768.3,1.07,2555310080.0
2018-02-12,336078918.584,797424,21977,10094,303.0,3707.92532,1.2e-05,39436153645.5,1.01,1756290048.0
2018-02-13,183564155.647,1058876,21194,8804,405.19116,4821.588883,2.7e-05,42024014679.1,1.08,921100032.0
2018-02-14,500584874.041,972592,25080,10559,391.88646591,5236.646669,2.2e-05,40236589486.4,1.03,1457600000.0
2018-02-15,239718336.867,1188809,24967,10747,342.0,5019.395247,3.5e-05,44349082238.8,1.14,1188530048.0
2018-02-16,181727625.27,976895,18949,8222,285.0,4080.313981,3.3e-05,44393657900.0,1.14,568339008.0
2018-02-17,130189343.357,881830,21073,8194,358.986,4487.939298,3.1e-05,44655058656.0,1.14,1186729984.0
2018-02-18,3875275867.73,988330,19404,7295,401.5435596,4426.713451,3.5e-05,46830284976.4,1.2,1113650048.0
2018-02-19,94465125.013,587088,19366,8180,279.9328,2962.167706,1.2e-05,43859717547.1,1.12,556304000.0
2018-02-20,195876076.987,720192,24990,9668,460.2631269,3833.185172,1.2e-05,44448474795.6,1.14,806673024.0
2018-02-21,894702476.414,920556,23559,8499,523.0616094,4187.813154,2.2e-05,41939542238.8,1.08,871526016.0
2018-02-22,842705037.843,979352,22434,8608,504.7475,4620.023167,3.2e-05,39399307996.8,1.01,889707008.0
2018-02-23,2666207859.53,921896,20436,7725,351.011983073,4545.095579,3e-05,36521425933.0,0.934176,896403968.0
2018-02-24,289498301.151,880340,17156,6501,328.97805525,4034.086155,3e-05,39003281260.4,0.997659,489920000.0
2018-02-25,93778517.3405,780319,13904,5801,287.841398837,3428.720531,3.1e-05,37217352506.6,0.951977,360271008.0
2018-02-26,122397031.031,613049,18933,7291,280.280088,2869.939673,1.2e-05,36893921208.2,0.943704,458612992.0
2018-02-27,110585625.97,714769,18581,7602,290.668506,3309.01209,2.3e-05,37503721932.9,0.959302,312712992.0
2018-02-28,191983877.671,521393,18810,7222,396.77274,2640.923192,1.5e-05,36932742346.1,0.944697,329529984.0
2018-03-01,44152606.7339,336816,6973,3510,433.98288,1720.320262,1.5e-05,35346822601.1,0.904131,475256992.0
2018-03-02,,,,,,,,36224092577.9,0.926638,271036000.0
2018-03-03,,,,,,,,35526222967.5,0.908786,280852992.0
2018-03-04,,,,,,,,35261226887.6,0.906008,797225984.0
2018-03-05,,,,,,,,39482876272.9,1.01,1706819968.0
2018-03-06,,,,,,,,37311239894.6,0.954448,875180032.0
2018-03-07,,,,,,,,36135744756.2,0.924378,809598016.0
2018-03-08,,,,,,,,34108044961.3,0.872508,499496000.0
2018-03-09,,,,,,,,32294725457.4,0.826122,989203008.0
2018-03-10,,,,,,,,33418619213.4,0.854872,402670016.0
2018-03-11,,,,,,,,31108010927.8,0.795765,472972000.0
2018-03-12,,,,,,,,32529472657.4,0.832127,355031008.0
2018-03-13,,,,,,,,31212820144.4,0.798451,279679008.0
2018-03-14,,,,,,,,30865607517.8,0.789569,479148992.0
2018-03-15,,,,,,,,27478075731.0,0.702913,888345024.0
2018-03-16,,,,,,,,27327572623.0,0.699063,502740000.0
2018-03-17,,,,,,,,26885132575.3,0.687745,319824000.0
2018-03-18,,,,,,,,24802365010.8,0.634466,923606016.0
2018-03-19,,,,,,,,26276157588.7,0.672126,1096930048.0
2018-03-20,,,,,,,,28802926220.0,0.736759,814275968.0
2018-03-21,,,,,,,,27876239796.0,0.713055,527324000.0
2018-03-22,,,,,,,,27097968181.4,0.693145,449041984.0
2018-03-23,,,,,,,,25923812158.7,0.663111,387164000.0
2018-03-24,,,,,,,,25263236999.9,0.646214,390740000.0
2018-03-25,,,,,,,,24966824568.9,0.638632,229352000.0
2018-03-26,,,,,,,,25125195282.8,0.642683,384504992.0
2018-03-27,,,,,,,,23418458602.1,0.599026,351380992.0
2018-03-28,,,,,,,,22577346301.4,0.577511,258298000.0
2018-03-29,,,,,,,,22587354423.9,0.577767,420550016.0
2018-03-30,,,,,,,,20065966410.9,0.513268,518219008.0
2018-03-31,,,,,,,,19962326837.2,0.510617,293208000.0
2018-04-01,,,,,,,,20088875799.9,0.513854,297868992.0
2018-04-02,,,,,,,,19002556356.0,0.486067,262342000.0
2018-04-03,,,,,,,,19607192212.0,0.501533,578238976.0
2018-04-04,,,,,,,,21680609207.8,0.554569,415257984.0
2018-04-05,,,,,,,,19623494626.3,0.50195,358755008.0
2018-04-06,,,,,,,,19343226008.4,0.494781,218156000.0
2018-04-07,,,,,,,,18642261253.8,0.476851,209076000.0
2018-04-08,,,,,,,,19087000520.5,0.488227,137548000.0
2018-04-09,,,,,,,,19594212830.7,0.501201,271775008.0
2018-04-10,,,,,,,,19239742812.7,0.492134,154495008.0
2018-04-11,,,,,,,,19256709834.0,0.492568,341707008.0
2018-04-12,,,,,,,,21073767369.3,0.538657,1346739968.0
2018-04-13,,,,,,,,24650999250.0,0.630093,1245170048.0
2018-04-14,,,,,,,,24936087056.7,0.63738,626268032.0
2018-04-15,,,,,,,,24838397438.0,0.634883,609636992.0
2018-04-16,,,,,,,,26693326515.6,0.682296,531996000.0
2018-04-17,,,,,,,,26012355146.6,0.66489,442352992.0
2018-04-18,,,,,,,,25705710679.1,0.657052,624049024.0
2018-04-19,,,,,,,,27857738262.5,0.712059,878328000.0
2018-04-20,,,,,,,,30952859940.3,0.791172,2344069888.0
2018-04-21,,,,,,,,36189406924.2,0.925021,1563970048.0
2018-04-22,,,,,,,,33912421134.0,0.86682,946398976.0
2018-04-23,,,,,,,,33923238648.0,0.866578,674545024.0
2018-04-24,,,,,,,,34292543931.5,0.876012,1572930048.0
2018-04-25,,,,,,,,36514443289.9,0.932771,1614050048.0
2018-04-26,,,,,,,,31386408082.9,0.801774,1028590016.0
2018-04-27,,,,,,,,33318860414.4,0.851139,673793024.0
2018-04-28,,,,,,,,31789183370.0,0.812063,788718976.0
2018-04-29,,,,,,,,33837939070.7,0.864399,896313984.0
2018-04-30,,,,,,,,34112158225.9,0.871404,575363968.0
2018-05-01,,,,,,,,32824826791.6,0.838355,630809024.0
2018-05-02,,,,,,,,32863980642.3,0.839355,544425984.0
2018-05-03,,,,,,,,33653341318.2,0.85898,725228992.0
2018-05-04,,,,,,,,34537046138.8,0.881536,1007609984.0
2018-05-05,,,,,,,,35086560405.4,0.895562,668800000.0
2018-05-06,,,,,,,,35426353450.4,0.904235,640057024.0
2018-05-07,,,,,,,,34132648144.5,0.871214,602534976.0
2018-05-08,,,,,,,,32638859467.0,0.833086,465040992.0
2018-05-09,,,,,,,,31867322004.0,0.813393,611574976.0
2018-05-10,,,,,,,,31468448143.6,0.803212,399324000.0
